molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5280735,[2H]C([2H])(Oc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cc(O)cc(Cl)c1C(F)(F)F)C2)C12CCCN1CCC2,50.0,active
CHEMBL5277217,[2H]C([2H])(Oc1nc2c(c(N3CC4CCC(C3)N4)n1)CCN(c1cc(O)ccc1C(F)(F)F)C2)C12CCCN1CCC2,250.0,active
CHEMBL5289987,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC(O)CC6(CC6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.0,active
CHEMBL5276699,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(=O)N6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.0,active
CHEMBL5286121,Oc1cc(-c2ncc3c(N4CCCC5(CC(O)C5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,2.0,active
CHEMBL5286301,CCc1cccc2cc(O)cc(-c3ncc4c(N5CCCC6(CC(O)C6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0,active
CHEMBL5267786,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CNC(=O)O6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.0,active
CHEMBL5279240,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0,active
CHEMBL5279657,CCc1cccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,2.0,active
CHEMBL5269272,Oc1cc(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)c(F)ccc2c1,1.0,active
CHEMBL5273122,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.0,active
CHEMBL5290459,Oc1cc(Cl)c(C2CC2)c(-c2ncc3c(N4CCCC5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1,1.0,active
CHEMBL5265862,Oc1cc(-c2ncc3c(N4CCC[C@]5(CCO5)C4)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(Cl)c(F)ccc2c1,1.0,active
CHEMBL5275926,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CCCC6(CCO6)C5)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3C)c12,10.0,active
CHEMBL5273809,Cc1cc2c(nc(O[C@@H](C)[C@@H]3CCCN3C)c3nnn([C@H]4CCN(C(=O)/C=C/CF)[C@H](CC#N)C4)c32)c(F)c1-c1ccc2cnn(C)c2c1,50.0,active
CHEMBL5272063,COC/C=C/C(=O)N1CC[C@H](n2nnc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5nn(C)c6ccccc56)c(C)cc4c32)C[C@H]1CC#N,50.0,active
CHEMBL5290394,COC/C=C/C(=O)N1CC[C@H](n2nnc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5ccc(F)cc5)c(C)cc4c32)C[C@H]1CC#N,50.0,active
CHEMBL5290245,Cc1cccc(-c2c(C)cc3c(nc(N4CC(C)(N(C)C)C4)c4nnn([C@H]5CCN(C(=O)/C=C/CF)[C@H](CC#N)C5)c43)c2F)c1Cl,50.0,active
CHEMBL5276503,COC/C=C/C(=O)N1CC[C@H](n2nnc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5ncc(F)c6ccccc56)c(C)cc4c32)C[C@H]1CC#N,50.0,active
CHEMBL5272621,C=C(F)C(=O)N1CC[C@H](n2nnc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5ncc(F)c6ccccc56)c(C)cc4c32)C[C@H]1CC#N,50.0,active
CHEMBL5438399,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)[C@H](C)N(C)C)CCN42)c1C(F)(F)F,8200.0,intermediate
CHEMBL5407974,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3(N)CC3)CCN42)c1C(F)(F)F,550.0,active
CHEMBL5420106,COC1CC(N)(C(=O)N2CCN3c4nc(OC[C@@H]5CCCN5C)nc5cc(-c6nc(N)cc(C)c6C(F)(F)F)c(Cl)c(c45)OC[C@@H]3C2)C1,880.0,active
CHEMBL5403842,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CCN)CCN42)c1C(F)(F)F,2700.0,intermediate
CHEMBL5434458,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC3CC5(CCC5)CN3)CCN42)c1C(F)(F)F,9000.0,intermediate
CHEMBL5429318,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)[C@@H]3CC[C@H]3N)CCN42)c1C(F)(F)F,3000.0,intermediate
CHEMBL5407640,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CCC3(N)CCOC3)CCN42)c1C(F)(F)F,1300.0,intermediate
CHEMBL5400481,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC[C@@]3(C)CCCN3)CCN42)c1C(F)(F)F,1900.0,intermediate
CHEMBL5403626,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C[C@@H]3CCNC3)CCN42)c1C(F)(F)F,2600.0,intermediate
CHEMBL5423141,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CC(N)CCO3)CCN42)c1C(F)(F)F,14000.0,inactive
CHEMBL5400366,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC[C@H]3CCCCN3)CCN42)c1C(F)(F)F,2000.0,intermediate
CHEMBL5421903,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC[C@@H]3CCCCN3)CCN42)c1C(F)(F)F,1700.0,intermediate
CHEMBL5399365,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CCNCC3)CCN42)c1C(F)(F)F,3200.0,intermediate
CHEMBL5432250,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CC35CNC5)CCN42)c1C(F)(F)F,2400.0,intermediate
CHEMBL5407525,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CC3CCNCC3)CCN42)c1C(F)(F)F,4800.0,intermediate
CHEMBL5440407,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CC35CCNCC5)CCN42)c1C(F)(F)F,2400.0,intermediate
CHEMBL5439684,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)CCC3CCNC3)CCN42)c1C(F)(F)F,2100.0,intermediate
CHEMBL5401087,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C[C@H]3CCC35CNC5)CCN42)c1C(F)(F)F,3500.0,intermediate
CHEMBL5433325,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CCC5(CNC5)O3)CCN42)c1C(F)(F)F,1600.0,intermediate
CHEMBL5413213,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C#CC3CCNC3)CCN42)c1C(F)(F)F,1600.0,intermediate
CHEMBL5429450,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)/C=C/c3nccc5c3CNCC5)CCN42)c1C(F)(F)F,180.0,active
CHEMBL5408294,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)cc4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CNCC5)CCN32)C1,13.0,active
CHEMBL5415578,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)c(F)c4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CNCC5)CCN32)C1,1.5,active
CHEMBL5413109,Cc1cc(N)nc(-c2c(Cl)c3c4c(ncnc4c2F)N2CCN(C(=O)/C=C/c4nccc5c4CNCC5)C[C@H]2CO3)c1C(F)(F)F,2700.0,intermediate
CHEMBL5402298,C=C1CN2CCC[C@@]2(COc2nc3c4c(c(Cl)c(-c5nc(N)cc(C)c5C(F)(F)F)cc4n2)OC[C@@H]2CN(C(=O)/C=C/c4nccc5c4CN(C)CC5)CCN32)C1,49.0,active
CHEMBL5413564,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4nccc5c4CNCC5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,2.1,active
CHEMBL5397857,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CNC)ccn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,530.0,active
CHEMBL5406019,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CN5CCOCC5)ccn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,4100.0,intermediate
CHEMBL5437416,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CNC)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,500.0,active
CHEMBL5428469,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CN(C)C)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,520.0,active
CHEMBL5431314,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(C5CCN(C)CC5)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,340.0,active
CHEMBL5404413,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CNCC5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,690.0,active
CHEMBL5401101,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CNC(C)(C)C5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,460.0,active
CHEMBL5408905,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CN4CCC5C4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,550.0,active
CHEMBL66699,O=C(Cc1ccncc1)N1CCN([C@H]2c3ccc(Cl)cc3CCc3cccnc32)CC1,5.2,active
CHEMBL298734,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,40.0,active
CHEMBL5416793,C=CC(=O)N1C[C@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@H]1C,3.0,active
CHEMBL5417514,C=CC(=O)N1CCN2Cc3cc(C#CC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,15.0,active
CHEMBL5418874,C=CC(=O)N1CCN2C(=O)c3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OC[C@@H]2C1,4298.0,intermediate
CHEMBL5431650,C=CC(=O)N1CCN2Cc3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OC[C@@H]2C1,1312.0,intermediate
CHEMBL5417255,C=CC(=O)N1CCN2Cc3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OC[C@H]2C1,332.0,active
CHEMBL5411023,C=CC(=O)N1CCN2Cc3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OCCC2C1,8290.0,intermediate
CHEMBL5434277,C=CC(=O)N1CCN2Cc3ccc(-c4c(O)cccc4F)c(Cl)c3OC[C@H]2C1,231.0,active
CHEMBL5423732,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(O)cccc4F)c(Cl)c3OC[C@H]2C1,149.0,active
CHEMBL5439404,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(O)cccc4F)c(F)c3OC[C@H]2C1,279.0,active
CHEMBL5397175,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(C)cccc4O)c(F)c3OC[C@H]2C1,90.0,active
CHEMBL5436538,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1.O,43.0,active
CHEMBL5425389,C=CC(=O)N1CCN2Cc3cc(Cl)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,29.0,active
CHEMBL5411433,C=CC(=O)N1CCN2Cc3cc(OC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,74.0,active
CHEMBL5431716,C=CC(=O)N1CCN2Cc3cc(OC4CC4)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,81.0,active
CHEMBL5399669,C=CC(=O)N1CCN2Cc3cc(OC(F)F)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,160.0,active
CHEMBL5396905,C=CC(=O)N1CCN2C(=O)c3cc(OCCOC)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,99.0,active
CHEMBL5440242,C=CC(=O)N1CCN2Cc3cc(OCCN(C)C)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,110.0,active
CHEMBL5434387,C=CC(=O)N1CCN2Cc3cc(C4CC4)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,22.0,active
CHEMBL5397270,C=CC(=O)N1CCN2Cc3cc(C(F)F)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,130.0,active
CHEMBL5395862,C=CC(=O)N1CCN2Cc3cc(C#N)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,16.0,active
CHEMBL5431111,C#Cc1cc2c(c(F)c1-c1c(O)cccc1Cl)OC[C@H]1CN(C(=O)C=C)CCN1C2,19.0,active
CHEMBL5434304,C=CC(=O)N1CCN(Cc2cc(F)c(-c3c(O)cccc3Cl)c(F)c2)CC1,7817.0,intermediate
CHEMBL5436936,C#Cc1cc(CN2CCN(C(=O)C=C)CC2)cc(F)c1-c1c(O)cccc1Cl,13610.0,inactive
CHEMBL5419780,O=C1O[C@H]2CN(c3nc(OCC45CCCN4CCC5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)CC[C@@H]12,3000.0,intermediate
CHEMBL5406644,Oc1cc(N2CCc3c(nc(OCC45CCCN4CCC5)nc3N3CC4CCC(C3)N4)C2)c2c(Cl)cccc2c1,15.0,active
CHEMBL5401145,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,46.0,active
CHEMBL5428155,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,7.9,active
CHEMBL5394061,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,9.5,active
CHEMBL5405893,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C)(C5)N6)cc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,24.0,active
CHEMBL5430615,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,439.0,active
CHEMBL5430597,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,305.0,active
CHEMBL5398980,Oc1cc(-c2ncc3c(N4CC5CCC(C4)N5)cc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c2c(F)cccc2c1,40.0,active
CHEMBL5421570,CC#CC(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5nccc6cccc(C#N)c56)c(Cl)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5424827,COC/C=C/C(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5nccc6cccc(C#N)c56)c(Cl)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5410349,C=C(F)C(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5nccc6cccc(C#N)c56)c(Cl)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5397007,C=C(F)C(=O)N1CC[C@H](n2ncc3c(N4CC(N(C)CC)C4)nc4c(F)c(-c5c(C)c(C)cc6[nH]ncc56)c(Cl)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5436030,COC/C=C/C(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5cccc6cccc(C#N)c56)c(Cl)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5412584,CC#CC(=O)N1CC[C@H](n2ncc3c(O[C@@H](C)[C@@H]4CCCN4C)nc4c(F)c(-c5cccc6cccc(C#N)c56)c(C)cc4c32)C[C@H]1CC#N,100.0,active
CHEMBL5426625,C[C@H](Oc1nc2c(F)c(-c3c[nH]c4ccccc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,100.0,active
CHEMBL5431853,C[C@H](Oc1nc2c(F)c(-c3cccc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,100.0,active
CHEMBL5405054,C[C@H](Oc1nc2c(F)c(-c3cc(O)cc4ccc(F)cc34)c(CCC#N)cc2c2c1NC(=O)CN2C1C2CNC1C2)[C@@H]1CCCN1C,100.0,active
CHEMBL5438557,C[C@@H](Oc1nc2c(F)c(-c3cc(O)cc4ccccc34)c(CCC#N)cc2c2c1CCCN2C1C2CNC1C2)[C@H]1CCCN1C,100.0,active
CHEMBL5420459,Cc1cc2c(nc(O[C@@H](C)[C@H]3CCCN3C)c3c(=O)ccn([C@@H]4[C@@H]5CN[C@H]4C5)c32)c(F)c1-c1cccc2c1C(C#N)CCC2,100.0,active
CHEMBL5428861,C[C@H](Oc1nc2c(F)c(-c3cccc(Cl)c3Cl)c(CCC#N)cc2c2c1c(=O)c(N1CCCC1=O)cn2[C@@H]1[C@@H]2CN[C@H]1C2)[C@H]1CCCN1C,100.0,active
CHEMBL5424715,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CCNC[C@@H]4C)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,76.9,active
CHEMBL5418527,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@H]4CCCN4C)nc3c2F)c1C(F)(F)F,3.5,active
CHEMBL5410069,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c1C(F)(F)F,2.1,active
CHEMBL5410609,Cc1cc(N)nc(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)c1C(F)(F)F,2.1,active
CHEMBL5418176,Nc1cc2ccccc2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,12.8,active
CHEMBL5426739,Nc1cc2cccc(F)c2c(-c2c(Cl)cc3c(N4CC5CCC(C4)N5)nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)n1,6.0,active
CHEMBL5397425,Nc1nc2c(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)ccc(F)c2s1,3.8,active
CHEMBL5428238,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,0.98,active
CHEMBL5393883,N#Cc1c(N)sc2c(F)ccc(-c3cc4nc(OC[C@@]56CCCN5C[C@H](F)C6)nc(N5CC6CCC(C5)N6)c4cc3Cl)c12,1.5,active
CHEMBL5430198,CN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cc(Cl)c(-c3ccc(F)c4sc(N)c(C#N)c34)c(F)c2n1,1.3,active
CHEMBL5405632,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)nc(OCC5(CN6CC[C@@H](F)C6)CC5)nc4c3F)c12,1.0,active
CHEMBL5431156,N#Cc1c(N)sc2c(F)ccc(-c3c(Cl)cc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,5.32,active
CHEMBL5408369,N#Cc1c(N)sc2c(F)ccc(-c3c(C(F)(F)F)cc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,0.86,active
CHEMBL5417773,[2H]C([2H])(Oc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(O)cc4ccc(F)c(C#C)c34)c(F)c2n1)C12CCCN1CC(=C(F)F)C2,10.22,active
CHEMBL5429156,[2H]C([2H])(Oc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cccc4ccc(F)c(C#C)c34)c(F)c2n1)C12CCCN1CC(=C(F)F)C2,20.3,active
CHEMBL5398447,[2H]C([2H])(Oc1nc(N2C[C@H]3CC[C@@H](C2)N3)c2cnc(-c3cc(N)cc4ccc(F)c(C#C)c34)c(F)c2n1)C12CCCN1CC(=C(F)F)C2,16.69,active
CHEMBL5434863,[2H]C([2H])(Oc1nc(NCC2(N(C)C)CCC2)c2cnc(-c3cc(O)cc4ccc(F)c(C#C)c34)c(F)c2n1)C12CCCN1CC(=C(F)F)C2,18.51,active
CHEMBL4535474,CNCc1ccccc1-c1csc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,21.0,active
CHEMBL5531965,COc1ccc2ncnc(N[C@H](C)c3cccc4ccccc34)c2c1,520.0,active
CHEMBL5413061,COc1cc2nc(C)nc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,130.0,active
CHEMBL5428389,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OC,140.0,active
CHEMBL5560695,CNCc1ccccc1-c1csc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,50.0,active
CHEMBL5565693,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)c(C)cc4[nH]ccc24)C3)C[C@H]1C,60.0,active
CHEMBL5531972,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)C(c2c(C)c(Cl)cc4[nH]ncc24)C3)CC1,68.0,active
CHEMBL5561896,C=CC(=O)N1CCN(c2nc(O[C@@H]3CN(C)C[C@H]3OC)nc3c(Oc4c(Cl)c(Cl)cc5[nH]ncc45)nc(Cl)cc23)CC1,5.0,active
CHEMBL5568016,C=CC(=O)N1CCN(c2nc(Oc3cccc4c3CCN(C)C4)nc3c(Oc4c(Cl)c(F)cc5[nH]ncc45)nccc23)CC1,3.0,active
CHEMBL5562104,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2C[C@@H](C)C(c2cc(O)cc4ccccc24)C3)[C@@H](C)C1,10.0,active
CHEMBL5569441,CCc1cccc2cc(O)cc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OC[C@@H]5CCCN5C)nc4c3F)c12,5.8,active
CHEMBL5612981,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,1.97,active
CHEMBL5612889,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12.OCC(F)(F)F,0.371,active
CHEMBL5612217,C#Cc1c(F)ccc2cc(N)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12.OCC(F)(F)F,1.99,active
CHEMBL5611970,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@@]56CCCN5CC(=C)C6)nc4c3F)c12,0.246,active
CHEMBL5613663,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OC[C@]56CCCN5CC(=C)C6)nc4c3F)c12,0.589,active
CHEMBL5612083,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N(C)[C@H]5C[C@@H]5F)nc(OCC56CCCN5CC(=C)C6)nc4c3F)c12.O=C(O)C(F)(F)F,0.405,active
CHEMBL5612044,[2H]C([2H])([2H])N(c1nc(OC([2H])([2H])C23CCC([2H])([2H])N2C[C@]([2H])(F)C3)nc2c(F)c(-c3cc(O)cc4ccc(F)c(C#C)c34)ncc12)[C@H]1C[C@@H]1F,0.216,active
CHEMBL5612057,[2H]C([2H])([2H])N(c1nc(OC([2H])([2H])C23CCC([2H])([2H])N2C[C@@]([2H])(F)C3)nc2c(F)c(-c3cc(O)cc4ccc(F)c(C#C)c34)ncc12)[C@H]1C[C@@H]1F,0.689,active
CHEMBL5436457,C=CC(=O)N1CCN(c2nc(OCC34CCCN3CCC4)nc3c2cc(-c2cccc4cccc(C)c24)n3C)C[C@@H]1CC#N,1540.0,intermediate
